<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<TICKVOL>;<VOL>;<SPREAD>
2008.07.15;20:00:00;1.59090;1.59210;1.58660;1.59120;1519;0;20
2008.07.16;00:00:00;1.59110;1.59210;1.58940;1.59110;1097;0;20
2008.07.16;04:00:00;1.59120;1.59160;1.58810;1.59080;1434;0;20
2008.07.16;08:00:00;1.59070;1.59430;1.58960;1.59330;2888;0;20
2008.07.16;12:00:00;1.59340;1.59480;1.58690;1.58790;3321;0;20
2008.07.16;16:00:00;1.58780;1.58950;1.58160;1.58430;3210;0;20
2008.07.16;20:00:00;1.58420;1.58440;1.58000;1.58190;1540;0;20
2008.07.17;00:00:00;1.58180;1.58500;1.58110;1.58480;1021;0;20
2008.07.17;04:00:00;1.58490;1.58670;1.58430;1.58610;1032;0;20
2008.07.17;08:00:00;1.58620;1.58920;1.58330;1.58770;3107;0;20
2008.07.17;12:00:00;1.58780;1.58790;1.58160;1.58590;3813;0;20
2008.07.17;16:00:00;1.58580;1.58930;1.58200;1.58290;3345;0;20
2008.07.17;20:00:00;1.58280;1.58650;1.57830;1.58580;2350;0;20
2008.07.18;00:00:00;1.58570;1.58590;1.58220;1.58330;913;0;20
2008.07.18;04:00:00;1.58340;1.58730;1.58250;1.58730;1013;0;20
2008.07.18;08:00:00;1.58720;1.58870;1.58330;1.58700;2665;0;20
2008.07.18;12:00:00;1.58710;1.58780;1.58070;1.58470;3226;0;20
2008.07.18;16:00:00;1.58450;1.58640;1.58340;1.58440;2290;0;20
2008.07.18;20:00:00;1.58450;1.58470;1.58350;1.58470;719;0;20
2008.07.21;00:00:00;1.58430;1.58720;1.58280;1.58680;736;0;20
2008.07.21;04:00:00;1.58670;1.58730;1.58540;1.58630;613;0;20
2008.07.21;08:00:00;1.58640;1.59080;1.58510;1.58790;2683;0;20
2008.07.21;12:00:00;1.58800;1.58900;1.58320;1.58420;2597;0;20
2008.07.21;16:00:00;1.58410;1.58840;1.58410;1.58750;1913;0;20
2008.07.21;20:00:00;1.58760;1.59310;1.58710;1.59250;1405;0;20
2008.07.22;00:00:00;1.59240;1.59340;1.59080;1.59240;747;0;20
2008.07.22;04:00:00;1.59230;1.59350;1.59130;1.59240;982;0;20
2008.07.22;08:00:00;1.59250;1.59430;1.59070;1.59230;2404;0;20
2008.07.22;12:00:00;1.59240;1.59440;1.58560;1.58600;3155;0;20
2008.07.22;16:00:00;1.58610;1.58670;1.57580;1.57720;3556;0;20
2008.07.22;20:00:00;1.57730;1.57930;1.57630;1.57870;1557;0;20
2008.07.23;00:00:00;1.57860;1.57930;1.57700;1.57900;900;0;20
2008.07.23;04:00:00;1.57910;1.57970;1.57770;1.57870;917;0;20
2008.07.23;08:00:00;1.57880;1.57910;1.57180;1.57190;3842;0;20
2008.07.23;12:00:00;1.57200;1.57640;1.57200;1.57320;3200;0;20
2008.07.23;16:00:00;1.57310;1.57370;1.56830;1.56950;3488;0;20
2008.07.23;20:00:00;1.56940;1.56990;1.56700;1.56840;1596;0;20
2008.07.24;00:00:00;1.56850;1.56930;1.56750;1.56930;756;0;20
2008.07.24;04:00:00;1.56920;1.57070;1.56890;1.56930;1084;0;20
2008.07.24;08:00:00;1.56940;1.56990;1.56380;1.56860;3587;0;20
2008.07.24;12:00:00;1.56850;1.56900;1.56530;1.56750;2823;0;20
2008.07.24;16:00:00;1.56760;1.57130;1.56280;1.56450;3283;0;20
2008.07.24;20:00:00;1.56460;1.56880;1.56450;1.56790;1494;0;20
2008.07.25;00:00:00;1.56780;1.56900;1.56610;1.56710;838;0;20
2008.07.25;04:00:00;1.56720;1.57110;1.56660;1.57110;1247;0;20
2008.07.25;08:00:00;1.57130;1.57320;1.56850;1.57230;3433;0;20
2008.07.25;12:00:00;1.57220;1.57530;1.56810;1.56930;3632;0;20
2008.07.25;16:00:00;1.56940;1.57200;1.56660;1.56900;2960;0;20
2008.07.25;20:00:00;1.56890;1.57100;1.56860;1.57090;806;0;20
2008.07.28;00:00:00;1.56970;1.57070;1.56830;1.56960;837;0;20
2008.07.28;04:00:00;1.56950;1.57240;1.56950;1.57040;679;0;20
2008.07.28;08:00:00;1.57060;1.57430;1.56870;1.57370;2390;0;20
2008.07.28;12:00:00;1.57380;1.57680;1.57310;1.57360;2458;0;20
2008.07.28;16:00:00;1.57350;1.57590;1.57170;1.57430;2083;0;20
2008.07.28;20:00:00;1.57440;1.57540;1.57360;1.57370;881;0;20
2008.07.29;00:00:00;1.57380;1.57510;1.57360;1.57430;450;0;20
2008.07.29;04:00:00;1.57420;1.57530;1.57390;1.57490;486;0;20
2008.07.29;08:00:00;1.57480;1.57580;1.57260;1.57370;2192;0;20
2008.07.29;12:00:00;1.57390;1.57430;1.56670;1.56710;2747;0;20
2008.07.29;16:00:00;1.56690;1.56690;1.55530;1.55580;3224;0;20
2008.07.29;20:00:00;1.55590;1.55930;1.55580;1.55830;1073;0;20
2008.07.30;00:00:00;1.55870;1.55950;1.55750;1.55900;825;0;20
2008.07.30;04:00:00;1.55910;1.55990;1.55600;1.55670;788;0;20
2008.07.30;08:00:00;1.55680;1.56150;1.55620;1.55800;2968;0;20
2008.07.30;12:00:00;1.55810;1.55950;1.55210;1.55400;3264;0;20
2008.07.30;16:00:00;1.55410;1.56010;1.55330;1.55890;3161;0;20
2008.07.30;20:00:00;1.55880;1.55970;1.55630;1.55770;1216;0;20
2008.07.31;00:00:00;1.55740;1.55850;1.55700;1.55770;501;0;20
2008.07.31;04:00:00;1.55780;1.55960;1.55750;1.55960;838;0;20
2008.07.31;08:00:00;1.55950;1.56390;1.55890;1.56180;2561;0;20
2008.07.31;12:00:00;1.56170;1.57000;1.56020;1.56450;3528;0;20
2008.07.31;16:00:00;1.56460;1.56470;1.55740;1.55890;2819;0;20
2008.07.31;20:00:00;1.55880;1.56050;1.55790;1.55970;931;0;20
2008.08.01;00:00:00;1.55970;1.55970;1.55580;1.55580;691;0;20
2008.08.01;04:00:00;1.55590;1.55750;1.55500;1.55660;661;0;20
2008.08.01;08:00:00;1.55650;1.55780;1.55540;1.55670;2273;0;20
2008.08.01;12:00:00;1.55680;1.55870;1.55150;1.55630;3456;0;20
2008.08.01;16:00:00;1.55640;1.55890;1.55440;1.55600;2821;0;20
2008.08.01;20:00:00;1.55620;1.55670;1.55320;1.55640;929;0;20
2008.08.04;00:00:00;1.55740;1.55880;1.55620;1.55870;737;0;20
2008.08.04;04:00:00;1.55860;1.55940;1.55750;1.55880;832;0;20
2008.08.04;08:00:00;1.55870;1.55990;1.55660;1.55750;2153;0;20
2008.08.04;12:00:00;1.55740;1.55990;1.55530;1.55870;2564;0;20
2008.08.04;16:00:00;1.55860;1.56310;1.55650;1.55790;2776;0;20
2008.08.04;20:00:00;1.55800;1.55900;1.55680;1.55710;842;0;20
2008.08.05;00:00:00;1.55700;1.55750;1.55290;1.55350;757;0;20
2008.08.05;04:00:00;1.55340;1.55440;1.55220;1.55340;1068;0;20
2008.08.05;08:00:00;1.55350;1.55470;1.54870;1.54970;3324;0;20
2008.08.05;12:00:00;1.54960;1.55040;1.54640;1.54860;2773;0;20
2008.08.05;16:00:00;1.54870;1.54920;1.54480;1.54540;2849;0;20
2008.08.05;20:00:00;1.54530;1.54950;1.54460;1.54490;2141;0;20
2008.08.06;00:00:00;1.54500;1.54810;1.54490;1.54800;728;0;20
2008.08.06;04:00:00;1.54790;1.55090;1.54730;1.54970;989;0;20
2008.08.06;08:00:00;1.54960;1.55160;1.54700;1.54840;2519;0;20
2008.08.06;12:00:00;1.54820;1.54820;1.54080;1.54200;2595;0;20
2008.08.06;16:00:00;1.54210;1.54350;1.53980;1.54200;2800;0;20
2008.08.06;20:00:00;1.54190;1.54210;1.54010;1.54140;1235;0;20
2008.08.07;00:00:00;1.54130;1.54340;1.54020;1.54330;841;0;20
2008.08.07;04:00:00;1.54340;1.54450;1.54250;1.54450;1130;0;20
2008.08.07;08:00:00;1.54440;1.54860;1.54440;1.54700;3007;0;20
2008.08.07;12:00:00;1.54690;1.55020;1.53810;1.53870;3724;0;20
2008.08.07;16:00:00;1.53860;1.53860;1.53100;1.53270;3226;0;20
2008.08.07;20:00:00;1.53260;1.53370;1.53100;1.53230;1322;0;20
2008.08.08;00:00:00;1.53240;1.53340;1.51920;1.52310;2531;0;20
2008.08.08;04:00:00;1.52320;1.52470;1.51970;1.52290;2379;0;20
2008.08.08;08:00:00;1.52280;1.52400;1.51130;1.51180;4717;0;20
2008.08.08;12:00:00;1.51170;1.51310;1.50250;1.50250;3934;0;20
2008.08.08;16:00:00;1.50270;1.50630;1.50050;1.50340;3442;0;20
2008.08.08;20:00:00;1.50350;1.50380;1.49970;1.50050;1098;0;20
2008.08.11;00:00:00;1.49440;1.49920;1.49180;1.49650;2156;0;20
2008.08.11;04:00:00;1.49660;1.49940;1.49620;1.49620;1410;0;20
2008.08.11;08:00:00;1.49610;1.50830;1.49260;1.50360;4270;0;20
2008.08.11;12:00:00;1.50350;1.50370;1.49690;1.50010;3095;0;20
2008.08.11;16:00:00;1.50000;1.50150;1.48790;1.49050;3682;0;20
2008.08.11;20:00:00;1.49040;1.49360;1.48900;1.48920;1762;0;20
2008.08.12;00:00:00;1.48930;1.49270;1.48600;1.48840;1881;0;20
2008.08.12;04:00:00;1.48830;1.48920;1.48180;1.48300;1846;0;20
2008.08.12;08:00:00;1.48290;1.49220;1.48150;1.48750;4926;0;20
2008.08.12;12:00:00;1.48740;1.49640;1.48740;1.49260;3833;0;20
2008.08.12;16:00:00;1.49250;1.49320;1.48830;1.49290;3155;0;20
2008.08.12;20:00:00;1.49300;1.49350;1.49020;1.49120;1337;0;20
2008.08.13;00:00:00;1.49130;1.49310;1.48850;1.49270;1677;0;20
2008.08.13;04:00:00;1.49280;1.49360;1.48970;1.49240;1734;0;20
2008.08.13;08:00:00;1.49230;1.49770;1.48990;1.49190;3999;0;20
2008.08.13;12:00:00;1.49210;1.49350;1.48550;1.48710;4238;0;20
2008.08.13;16:00:00;1.48720;1.49440;1.48410;1.49360;4279;0;20
2008.08.13;20:00:00;1.49350;1.49460;1.49080;1.49210;1302;0;20
2008.08.14;00:00:00;1.49230;1.49290;1.48650;1.48830;1450;0;20
2008.08.14;04:00:00;1.48840;1.49050;1.48510;1.48670;1751;0;20
2008.08.14;08:00:00;1.48660;1.49340;1.48660;1.49010;4024;0;20
2008.08.14;12:00:00;1.49000;1.49490;1.48750;1.48840;3863;0;20
2008.08.14;16:00:00;1.48850;1.49070;1.47770;1.48070;3567;0;20
2008.08.14;20:00:00;1.48060;1.48290;1.47940;1.48020;1431;0;20
2008.08.15;00:00:00;1.48050;1.48060;1.47540;1.47840;1993;0;20
2008.08.15;04:00:00;1.47830;1.47940;1.47620;1.47780;1540;0;20
2008.08.15;08:00:00;1.47790;1.47820;1.47000;1.47240;3828;0;20
2008.08.15;12:00:00;1.47230;1.47570;1.46840;1.46870;3282;0;20
2008.08.15;16:00:00;1.46830;1.47150;1.46600;1.46650;2921;0;20
2008.08.15;20:00:00;1.46660;1.46910;1.46640;1.46890;735;0;20
2008.08.18;00:00:00;1.46840;1.47400;1.46740;1.47330;1428;0;20
2008.08.18;04:00:00;1.47320;1.47660;1.47250;1.47510;1308;0;20
2008.08.18;08:00:00;1.47500;1.47660;1.47150;1.47300;3073;0;20
2008.08.18;12:00:00;1.47310;1.47390;1.46860;1.47080;3047;0;20
2008.08.18;16:00:00;1.47090;1.47460;1.46890;1.47300;2426;0;20
2008.08.18;20:00:00;1.47290;1.47320;1.46740;1.46780;1268;0;20
2008.08.19;00:00:00;1.46770;1.47010;1.46670;1.46860;1270;0;20
2008.08.19;04:00:00;1.46850;1.46970;1.46560;1.46620;1176;0;20
2008.08.19;08:00:00;1.46630;1.46890;1.46300;1.46690;2796;0;20
2008.08.19;12:00:00;1.46670;1.47060;1.46380;1.46810;2887;0;20
2008.08.19;16:00:00;1.46820;1.47920;1.46690;1.47680;3467;0;20
2008.08.19;20:00:00;1.47670;1.47940;1.47550;1.47810;1500;0;20
2008.08.20;00:00:00;1.47830;1.48050;1.47550;1.47650;1169;0;20
2008.08.20;04:00:00;1.47640;1.47750;1.47520;1.47710;1005;0;20
2008.08.20;08:00:00;1.47700;1.47700;1.46950;1.47030;2604;0;20
2008.08.20;12:00:00;1.47020;1.47660;1.46910;1.47470;1992;0;20
2008.08.20;16:00:00;1.47480;1.47610;1.46720;1.47030;2508;0;20
2008.08.20;20:00:00;1.47040;1.47500;1.47040;1.47430;1179;0;20
2008.08.21;00:00:00;1.47440;1.47840;1.47310;1.47770;1244;0;20
2008.08.21;04:00:00;1.47780;1.47940;1.47640;1.47870;1219;0;20
2008.08.21;08:00:00;1.47910;1.48330;1.47440;1.47540;2934;0;20
2008.08.21;12:00:00;1.47550;1.48540;1.47500;1.48470;2697;0;20
2008.08.21;16:00:00;1.48450;1.48950;1.48440;1.48680;3034;0;20
2008.08.21;20:00:00;1.48670;1.49080;1.48610;1.48960;1361;0;20
2008.08.22;00:00:00;1.48950;1.49000;1.48710;1.48720;902;0;20
2008.08.22;04:00:00;1.48710;1.48920;1.48620;1.48890;1048;0;20
2008.08.22;08:00:00;1.48900;1.48930;1.48270;1.48330;1341;0;20
2008.08.22;12:00:00;1.48340;1.48620;1.47930;1.48140;946;0;20
2008.08.22;16:00:00;1.48150;1.48370;1.47820;1.47910;887;0;20
2008.08.22;20:00:00;1.47900;1.47960;1.47590;1.47930;1002;0;20
2008.08.25;00:00:00;1.47890;1.47920;1.47180;1.47380;832;0;20
2008.08.25;04:00:00;1.47370;1.47440;1.46970;1.47130;1073;0;20
2008.08.25;08:00:00;1.47140;1.47660;1.47120;1.47620;1934;0;20
2008.08.25;12:00:00;1.47630;1.48070;1.47550;1.47970;2245;0;20
2008.08.25;16:00:00;1.47960;1.48060;1.47440;1.47490;2519;0;20
2008.08.25;20:00:00;1.47500;1.47600;1.47460;1.47530;1105;0;20
2008.08.26;00:00:00;1.47540;1.47590;1.47030;1.47170;1158;0;20
2008.08.26;04:00:00;1.47160;1.47220;1.46770;1.46920;1262;0;20
2008.08.26;08:00:00;1.46930;1.47140;1.45850;1.45940;3627;0;20
2008.08.26;12:00:00;1.45930;1.46640;1.45710;1.46490;3390;0;20
2008.08.26;16:00:00;1.46500;1.46820;1.46170;1.46260;3356;0;20
2008.08.26;20:00:00;1.46250;1.46560;1.46180;1.46430;1246;0;20
2008.08.27;00:00:00;1.46440;1.47190;1.46330;1.46910;1875;0;20
2008.08.27;04:00:00;1.46920;1.47430;1.46890;1.46960;1788;0;20
2008.08.27;08:00:00;1.46950;1.47350;1.46730;1.47160;3087;0;20
2008.08.27;12:00:00;1.47150;1.47750;1.47120;1.47210;3532;0;20
2008.08.27;16:00:00;1.47220;1.47240;1.46660;1.46950;3249;0;20
2008.08.27;20:00:00;1.46940;1.47400;1.46930;1.47150;1350;0;20
2008.08.28;00:00:00;1.47160;1.47850;1.47140;1.47800;1602;0;20
2008.08.28;04:00:00;1.47810;1.48070;1.47730;1.47800;1992;0;20
2008.08.28;08:00:00;1.47810;1.48010;1.47440;1.47650;3320;0;20
2008.08.28;12:00:00;1.47640;1.48110;1.47250;1.47680;3698;0;20
2008.08.28;16:00:00;1.47690;1.47780;1.46710;1.46920;3367;0;20
2008.08.28;20:00:00;1.46930;1.47170;1.46830;1.46930;1483;0;20
2008.08.29;00:00:00;1.46940;1.47430;1.46870;1.47350;1567;0;20
2008.08.29;04:00:00;1.47360;1.47580;1.47330;1.47490;1352;0;20
2008.08.29;08:00:00;1.47500;1.47670;1.47130;1.47440;2852;0;20
2008.08.29;12:00:00;1.47450;1.47590;1.46980;1.47000;3144;0;20
2008.08.29;16:00:00;1.47010;1.47330;1.46400;1.46620;3368;0;20
2008.08.29;20:00:00;1.46610;1.46840;1.46550;1.46780;785;0;20
2008.09.01;00:00:00;1.47090;1.47230;1.46220;1.46380;1575;0;20
2008.09.01;04:00:00;1.46370;1.46530;1.46300;1.46410;1149;0;20
2008.09.01;08:00:00;1.46400;1.46620;1.46300;1.46450;2634;0;20
2008.09.01;12:00:00;1.46440;1.46660;1.45960;1.46040;2467;0;20
2008.09.01;16:00:00;1.46050;1.46220;1.45810;1.46030;1759;0;20
2008.09.01;20:00:00;1.46020;1.46190;1.45820;1.45860;628;0;20
2008.09.02;00:00:00;1.45870;1.45990;1.45560;1.45910;2418;0;20
2008.09.02;04:00:00;1.45900;1.45970;1.45580;1.45650;1430;0;20
2008.09.02;08:00:00;1.45640;1.45760;1.44640;1.44760;4229;0;20
2008.09.02;12:00:00;1.44750;1.45160;1.44700;1.44960;3555;0;20
2008.09.02;16:00:00;1.44990;1.45450;1.44910;1.45190;3622;0;20
2008.09.02;20:00:00;1.45200;1.45260;1.44970;1.45130;1580;0;20
2008.09.03;00:00:00;1.45150;1.45280;1.44810;1.45070;1351;0;20
2008.09.03;04:00:00;1.45060;1.45100;1.44080;1.44330;2744;0;20
2008.09.03;08:00:00;1.44320;1.44660;1.43830;1.44030;3763;0;20
2008.09.03;12:00:00;1.44020;1.44900;1.43990;1.44700;2926;0;20
2008.09.03;16:00:00;1.44690;1.44980;1.44380;1.44760;3432;0;20
2008.09.03;20:00:00;1.44750;1.45080;1.44710;1.44900;1320;0;20
2008.09.04;00:00:00;1.44920;1.45260;1.44690;1.44760;1930;0;20
2008.09.04;04:00:00;1.44770;1.45200;1.44730;1.45080;1616;0;20
2008.09.04;08:00:00;1.45090;1.45420;1.44870;1.45160;3357;0;20
2008.09.04;12:00:00;1.45150;1.45150;1.44340;1.44570;4724;0;20
2008.09.04;16:00:00;1.44580;1.44590;1.43220;1.43510;4426;0;20
2008.09.04;20:00:00;1.43520;1.43560;1.42100;1.42400;2822;0;20
2008.09.05;00:00:00;1.42390;1.42890;1.42210;1.42850;3307;0;20
2008.09.05;04:00:00;1.42860;1.43160;1.42600;1.42950;1885;0;20
2008.09.05;08:00:00;1.42940;1.43130;1.42200;1.42310;4318;0;20
2008.09.05;12:00:00;1.42300;1.43470;1.41960;1.43080;6094;0;20
2008.09.05;16:00:00;1.43070;1.43160;1.42250;1.42530;4832;0;20
2008.09.05;20:00:00;1.42540;1.42690;1.42250;1.42670;1258;0;20
2008.09.08;00:00:00;1.43780;1.44030;1.43110;1.43990;3012;0;20
2008.09.08;04:00:00;1.43980;1.44280;1.43970;1.44180;2130;0;20
2008.09.08;08:00:00;1.44170;1.44180;1.41920;1.42170;5229;0;20
2008.09.08;12:00:00;1.42180;1.42410;1.41650;1.42020;4326;0;20
2008.09.08;16:00:00;1.42000;1.42280;1.40530;1.40750;5005;0;20
2008.09.08;20:00:00;1.40760;1.41610;1.40710;1.41170;2047;0;20
2008.09.09;00:00:00;1.41180;1.41570;1.40640;1.40770;2063;0;20
2008.09.09;04:00:00;1.40780;1.41110;1.40460;1.40910;3157;0;20
2008.09.09;08:00:00;1.40920;1.41990;1.40760;1.41780;4864;0;20
2008.09.09;12:00:00;1.41790;1.42000;1.40580;1.41030;3726;0;20
2008.09.09;16:00:00;1.41040;1.42260;1.40900;1.41730;4742;0;20
2008.09.09;20:00:00;1.41740;1.42100;1.40990;1.41060;3229;0;20
2008.09.10;00:00:00;1.41100;1.41500;1.40930;1.41300;2166;0;20
2008.09.10;04:00:00;1.41310;1.41790;1.41150;1.41550;2494;0;20
2008.09.10;08:00:00;1.41540;1.41710;1.41070;1.41310;3985;0;20
2008.09.10;12:00:00;1.41300;1.41570;1.40740;1.41200;5310;0;20
2008.09.10;16:00:00;1.41190;1.41320;1.40120;1.40460;4441;0;20
2008.09.10;20:00:00;1.40470;1.40470;1.39530;1.39640;3172;0;20
2008.09.11;00:00:00;1.39700;1.39870;1.39330;1.39820;2615;0;20
2008.09.11;04:00:00;1.39830;1.39870;1.39440;1.39630;1870;0;20
2008.09.11;08:00:00;1.39620;1.39750;1.38930;1.39100;4804;0;20
2008.09.11;12:00:00;1.39110;1.39790;1.38900;1.39020;4830;0;20
2008.09.11;16:00:00;1.39030;1.39600;1.38810;1.39420;4113;0;20
2008.09.11;20:00:00;1.39410;1.40400;1.39260;1.40180;2735;0;20
2008.09.12;00:00:00;1.40090;1.40310;1.39710;1.39930;2164;0;20
2008.09.12;04:00:00;1.39920;1.40210;1.39840;1.40130;1617;0;20
2008.09.12;08:00:00;1.40120;1.41260;1.39990;1.40940;4658;0;20
2008.09.12;12:00:00;1.40930;1.41430;1.40430;1.40970;4507;0;20
2008.09.12;16:00:00;1.40960;1.42010;1.40870;1.41820;4356;0;20
2008.09.12;20:00:00;1.41810;1.42310;1.41810;1.42230;1460;0;20
2008.09.15;00:00:00;1.42890;1.43500;1.42890;1.43380;2533;0;20
2008.09.15;04:00:00;1.43370;1.44810;1.43350;1.44420;4821;0;20
2008.09.15;08:00:00;1.44430;1.44490;1.42350;1.42400;7583;0;20
2008.09.15;12:00:00;1.42410;1.42510;1.40840;1.41810;6846;0;20
2008.09.15;16:00:00;1.41820;1.42310;1.41550;1.41780;6218;0;20
2008.09.15;20:00:00;1.41790;1.43220;1.41720;1.42740;4407;0;20
2008.09.16;00:00:00;1.42730;1.42790;1.42050;1.42560;2637;0;20
2008.09.16;04:00:00;1.42550;1.42600;1.41800;1.42580;2574;0;20
2008.09.16;08:00:00;1.42600;1.42820;1.41620;1.41730;8741;0;20
2008.09.16;12:00:00;1.41750;1.42720;1.41690;1.41920;8229;0;20
2008.09.16;16:00:00;1.41910;1.42150;1.41080;1.41460;7306;0;20
2008.09.16;20:00:00;1.41450;1.41700;1.40710;1.40980;5225;0;20
2008.09.17;00:00:00;1.40970;1.42200;1.40940;1.41870;2644;0;20
2008.09.17;04:00:00;1.41890;1.42060;1.41330;1.41960;2455;0;20
2008.09.17;08:00:00;1.41950;1.42700;1.41750;1.42160;7441;0;20
2008.09.17;12:00:00;1.42170;1.42420;1.41400;1.41880;7897;0;20
2008.09.17;16:00:00;1.41870;1.43010;1.40970;1.43010;7949;0;20
2008.09.17;20:00:00;1.43020;1.43840;1.42870;1.43060;4484;0;20
2008.09.18;00:00:00;1.43350;1.43940;1.43030;1.43510;2933;0;20
2008.09.18;04:00:00;1.43520;1.43850;1.43190;1.43580;3004;0;20
2008.09.18;08:00:00;1.43590;1.44790;1.42780;1.44730;9538;0;20
2008.09.18;12:00:00;1.44720;1.45420;1.43530;1.43770;8208;0;20
2008.09.18;16:00:00;1.43810;1.44570;1.43490;1.43980;7473;0;20
2008.09.18;20:00:00;1.43970;1.44000;1.42860;1.43230;4356;0;20
2008.09.19;00:00:00;1.43240;1.43350;1.42070;1.42440;2780;0;20
2008.09.19;04:00:00;1.42460;1.42460;1.41570;1.42200;2831;0;20
2008.09.19;08:00:00;1.42210;1.42590;1.41500;1.42180;7296;0;20
2008.09.19;12:00:00;1.42170;1.44230;1.41910;1.43670;7640;0;20
2008.09.19;16:00:00;1.43660;1.44530;1.43620;1.44280;6622;0;20
2008.09.19;20:00:00;1.44270;1.44980;1.44160;1.44670;2850;0;20
2008.09.22;00:00:00;1.44900;1.45000;1.44370;1.44840;2611;0;20
2008.09.22;04:00:00;1.44830;1.45630;1.44770;1.45010;2978;0;20
2008.09.22;08:00:00;1.45020;1.45990;1.44640;1.45810;4998;0;20
2008.09.22;12:00:00;1.45800;1.46420;1.45440;1.46200;6301;0;20
2008.09.22;16:00:00;1.46190;1.47950;1.46110;1.47720;5405;0;20
2008.09.22;20:00:00;1.47730;1.48670;1.47660;1.47940;3035;0;20
2008.09.23;00:00:00;1.47950;1.48250;1.47680;1.47840;1404;0;20
2008.09.23;04:00:00;1.47830;1.48120;1.47630;1.48010;1906;0;20
2008.09.23;08:00:00;1.48000;1.48130;1.46820;1.47780;4076;0;20
2008.09.23;12:00:00;1.47770;1.48010;1.47100;1.47610;4372;0;20
2008.09.23;16:00:00;1.47620;1.47660;1.46220;1.46540;4050;0;20
2008.09.23;20:00:00;1.46530;1.47210;1.46350;1.46710;2078;0;20
2008.09.24;00:00:00;1.46700;1.47080;1.46550;1.46840;1561;0;20
2008.09.24;04:00:00;1.46830;1.46930;1.46440;1.46500;1728;0;20
2008.09.24;08:00:00;1.46510;1.47040;1.46390;1.46700;3131;0;20
2008.09.24;12:00:00;1.46690;1.47460;1.46440;1.47170;4378;0;20
2008.09.24;16:00:00;1.47160;1.47380;1.46290;1.46700;5387;0;20
2008.09.24;20:00:00;1.46710;1.46710;1.46030;1.46120;2085;0;20
2008.09.25;00:00:00;1.46150;1.47320;1.46150;1.47160;1922;0;20
2008.09.25;04:00:00;1.47150;1.47350;1.46920;1.47110;2173;0;20
2008.09.25;08:00:00;1.47120;1.47670;1.46910;1.47120;4985;0;20
2008.09.25;12:00:00;1.47110;1.47360;1.46380;1.47330;5106;0;20
2008.09.25;16:00:00;1.47340;1.47380;1.45610;1.46120;5860;0;20
2008.09.25;20:00:00;1.46110;1.46460;1.45910;1.46170;2153;0;20
2008.09.26;00:00:00;1.46150;1.46770;1.46150;1.46690;1613;0;20
2008.09.26;04:00:00;1.46680;1.46770;1.46210;1.46380;1615;0;20
2008.09.26;08:00:00;1.46370;1.46430;1.45660;1.45890;5208;0;20
2008.09.26;12:00:00;1.45900;1.46540;1.45540;1.46310;6171;0;20
2008.09.26;16:00:00;1.46320;1.46590;1.45780;1.46110;4891;0;20
2008.09.26;20:00:00;1.46120;1.46310;1.46070;1.46130;1351;0;20
2008.09.29;00:00:00;1.45180;1.45620;1.44820;1.45000;2213;0;20
2008.09.29;04:00:00;1.44990;1.45110;1.44350;1.44680;1707;0;20
2008.09.29;08:00:00;1.44690;1.44730;1.43020;1.43460;6125;0;20
2008.09.29;12:00:00;1.43470;1.44000;1.43160;1.43920;4244;0;20
2008.09.29;16:00:00;1.43930;1.45690;1.43710;1.44480;5911;0;20
2008.09.29;20:00:00;1.44470;1.45260;1.44130;1.44160;4309;0;20
2008.09.30;00:00:00;1.44170;1.44210;1.43610;1.43670;2874;0;20
2008.09.30;04:00:00;1.43690;1.44000;1.43380;1.43660;1830;0;20
2008.09.30;08:00:00;1.43670;1.44260;1.43460;1.43700;6404;0;20
2008.09.30;12:00:00;1.43680;1.43740;1.41500;1.41790;6358;0;20
2008.09.30;16:00:00;1.41780;1.41860;1.40080;1.40690;5600;0;20
2008.09.30;20:00:00;1.40700;1.41270;1.40520;1.41150;2239;0;20
2008.10.01;00:00:00;1.41150;1.41430;1.40820;1.40990;1971;0;20
2008.10.01;04:00:00;1.40970;1.41350;1.40740;1.40940;2231;0;20
2008.10.01;08:00:00;1.40950;1.41740;1.40820;1.41490;5728;0;20
2008.10.01;12:00:00;1.41480;1.41710;1.39750;1.40260;6609;0;20
2008.10.01;16:00:00;1.40250;1.40900;1.39760;1.40760;6436;0;20
2008.10.01;20:00:00;1.40770;1.40820;1.39970;1.40080;2598;0;20
2008.10.02;00:00:00;1.40070;1.40230;1.39360;1.39720;2769;0;20
2008.10.02;04:00:00;1.39710;1.39900;1.39300;1.39620;2559;0;20
2008.10.02;08:00:00;1.39610;1.39630;1.38550;1.39180;7371;0;20
2008.10.02;12:00:00;1.39190;1.39220;1.37470;1.37900;8413;0;20
2008.10.02;16:00:00;1.37910;1.38720;1.37630;1.38330;6777;0;20
2008.10.02;20:00:00;1.38320;1.38450;1.37880;1.38000;2530;0;20
2008.10.03;00:00:00;1.37980;1.38560;1.37720;1.38450;2132;0;20
2008.10.03;04:00:00;1.38460;1.39020;1.38270;1.38960;2310;0;20
2008.10.03;08:00:00;1.38950;1.38980;1.38050;1.38650;5974;0;20
2008.10.03;12:00:00;1.38640;1.38760;1.37020;1.37490;6795;0;20
2008.10.03;16:00:00;1.37480;1.38690;1.37170;1.38640;7890;0;20
2008.10.03;20:00:00;1.38630;1.39060;1.37700;1.37700;3910;0;20
